TIME,GEO,NACE_R2,Emissions
2017,Latvia,Wholesale and retail trade; repair of motor vehicles and motorcycles,346972.63
2017,Latvia,Transportation and storage,2795822.98
2017,Latvia,Accommodation and food service activities,19611.61
2017,Latvia,Information and communication,10927.07
2017,Latvia,Financial and insurance activities,6333.43
2017,Latvia,Real estate activities,124463.53
2017,Latvia,"Professional, scientific and technical activities",46746.85
2017,Latvia,Administrative and support service activities,49449.57
2017,Latvia,Public administration and defence; compulsory social security,111494.22
2017,Latvia,Education,16858.32
2017,Latvia,Human health and social work activities,49577.33
2017,Latvia,"Arts, entertainment and recreation",10621.23
2017,Latvia,Other service activities,13124.18
2017,Latvia,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
2017,Latvia,Activities of extraterritorial organisations and bodies,1.78
2017,Lithuania,Total - all NACE activities,25191090.61
2017,Lithuania,"Agriculture, forestry and fishing",4768029.28
2017,Lithuania,Mining and quarrying,11467.54
2017,Lithuania,Manufacturing,5639636.02
2017,Lithuania,"Electricity, gas, steam and air conditioning supply",1498607.58
2017,Lithuania,"Water supply; sewerage, waste management and remediation activities",1061585.52
2017,Lithuania,Construction,108269.99
2017,Lithuania,Wholesale and retail trade; repair of motor vehicles and motorcycles,396222.27
2017,Lithuania,Transportation and storage,11416660.1
2017,Lithuania,Accommodation and food service activities,13781.98
2017,Lithuania,Information and communication,13370.99
2017,Lithuania,Financial and insurance activities,10032.33
2017,Lithuania,Real estate activities,12318.52
2017,Lithuania,"Professional, scientific and technical activities",23654.65
2017,Lithuania,Administrative and support service activities,27970.23
2017,Lithuania,Public administration and defence; compulsory social security,71194.59
2017,Lithuania,Education,51052.77
2017,Lithuania,Human health and social work activities,41396.01
2017,Lithuania,"Arts, entertainment and recreation",12928.67
2017,Lithuania,Other service activities,12384.89
2017,Lithuania,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,526.67
2017,Lithuania,Activities of extraterritorial organisations and bodies,0.0
2017,Luxembourg,Total - all NACE activities,8364479.64
2017,Luxembourg,"Agriculture, forestry and fishing",760940.38
2017,Luxembourg,Mining and quarrying,7554.98
2017,Luxembourg,Manufacturing,1460499.29
2017,Luxembourg,"Electricity, gas, steam and air conditioning supply",316913.9
2017,Luxembourg,"Water supply; sewerage, waste management and remediation activities",95296.46
2017,Luxembourg,Construction,165176.5
2017,Luxembourg,Wholesale and retail trade; repair of motor vehicles and motorcycles,212994.77
2017,Luxembourg,Transportation and storage,4753584.4
2017,Luxembourg,Accommodation and food service activities,36062.41
2017,Luxembourg,Information and communication,38523.08
2017,Luxembourg,Financial and insurance activities,168515.67
2017,Luxembourg,Real estate activities,30549.57
2017,Luxembourg,"Professional, scientific and technical activities",38183.24
2017,Luxembourg,Administrative and support service activities,46688.05
2017,Luxembourg,Public administration and defence; compulsory social security,40235.77
2017,Luxembourg,Education,77513.8
2017,Luxembourg,Human health and social work activities,75799.15
2017,Luxembourg,"Arts, entertainment and recreation",20689.93
2017,Luxembourg,Other service activities,18758.29
2017,Luxembourg,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
2017,Luxembourg,Activities of extraterritorial organisations and bodies,0.0
2017,Hungary,Total - all NACE activities,50300890.0
2017,Hungary,"Agriculture, forestry and fishing",9319476.34
2017,Hungary,Mining and quarrying,784515.95
2017,Hungary,Manufacturing,11580226.87
2017,Hungary,"Electricity, gas, steam and air conditioning supply",13057189.35
2017,Hungary,"Water supply; sewerage, waste management and remediation activities",4071162.41
2017,Hungary,Construction,1076108.74
2017,Hungary,Wholesale and retail trade; repair of motor vehicles and motorcycles,2226443.13
2017,Hungary,Transportation and storage,4390461.48
2017,Hungary,Accommodation and food service activities,178814.96
2017,Hungary,Information and communication,411188.75
2017,Hungary,Financial and insurance activities,217699.14
2017,Hungary,Real estate activities,434971.13
2017,Hungary,"Professional, scientific and technical activities",368516.75
2017,Hungary,Administrative and support service activities,704011.99
2017,Hungary,Public administration and defence; compulsory social security,736426.7
2017,Hungary,Education,256798.66
2017,Hungary,Human health and social work activities,304099.92
2017,Hungary,"Arts, entertainment and recreation",73924.55
2017,Hungary,Other service activities,107731.14
2017,Hungary,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,1122.05
2017,Hungary,Activities of extraterritorial organisations and bodies,0.0
2017,Malta,Total - all NACE activities,3815873.7
2017,Malta,"Agriculture, forestry and fishing",78481.13
2017,Malta,Mining and quarrying,3253.4
2017,Malta,Manufacturing,65336.5
2017,Malta,"Electricity, gas, steam and air conditioning supply",375936.23
2017,Malta,"Water supply; sewerage, waste management and remediation activities",180317.42
2017,Malta,Construction,12817.42
2017,Malta,Wholesale and retail trade; repair of motor vehicles and motorcycles,50243.92
2017,Malta,Transportation and storage,2920995.22
2017,Malta,Accommodation and food service activities,7488.65
2017,Malta,Information and communication,11853.6
2017,Malta,Financial and insurance activities,5171.38
2017,Malta,Real estate activities,5140.97
2017,Malta,"Professional, scientific and technical activities",18172.13
2017,Malta,Administrative and support service activities,16401.88
2017,Malta,Public administration and defence; compulsory social security,17219.76
2017,Malta,Education,8980.21
2017,Malta,Human health and social work activities,18520.0
2017,Malta,"Arts, entertainment and recreation",10465.28
2017,Malta,Other service activities,8481.07
2017,Malta,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,597.51
2017,Malta,Activities of extraterritorial organisations and bodies,0.0
2017,Netherlands,Total - all NACE activities,178349670.32
2017,Netherlands,"Agriculture, forestry and fishing",29495915.81
2017,Netherlands,Mining and quarrying,2462505.56
2017,Netherlands,Manufacturing,48930189.14
2017,Netherlands,"Electricity, gas, steam and air conditioning supply",48584033.09
2017,Netherlands,"Water supply; sewerage, waste management and remediation activities",6182702.76
2017,Netherlands,Construction,3257531.04
2017,Netherlands,Wholesale and retail trade; repair of motor vehicles and motorcycles,3996249.65
2017,Netherlands,Transportation and storage,25987661.58
2017,Netherlands,Accommodation and food service activities,1150795.9
2017,Netherlands,Information and communication,178953.17
2017,Netherlands,Financial and insurance activities,413800.59
2017,Netherlands,Real estate activities,307423.47
2017,Netherlands,"Professional, scientific and technical activities",726561.37
2017,Netherlands,Administrative and support service activities,2318886.91
2017,Netherlands,Public administration and defence; compulsory social security,1101136.03
2017,Netherlands,Education,657678.97
2017,Netherlands,Human health and social work activities,1568248.16
2017,Netherlands,"Arts, entertainment and recreation",545458.28
2017,Netherlands,Other service activities,483938.84
2017,Netherlands,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
2017,Netherlands,Activities of extraterritorial organisations and bodies,0.0
2017,Austria,Total - all NACE activities,60650252.45
2017,Austria,"Agriculture, forestry and fishing",8895107.28
2017,Austria,Mining and quarrying,1056446.13
2017,Austria,Manufacturing,27795284.31
2017,Austria,"Electricity, gas, steam and air conditioning supply",8388673.17
2017,Austria,"Water supply; sewerage, waste management and remediation activities",2342205.43
2017,Austria,Construction,2239899.26
2017,Austria,Wholesale and retail trade; repair of motor vehicles and motorcycles,1482373.37
2017,Austria,Transportation and storage,6364717.0
2017,Austria,Accommodation and food service activities,383333.11
2017,Austria,Information and communication,89890.48
2017,Austria,Financial and insurance activities,55030.12
2017,Austria,Real estate activities,33121.18
2017,Austria,"Professional, scientific and technical activities",147367.8
2017,Austria,Administrative and support service activities,269986.13
2017,Austria,Public administration and defence; compulsory social security,314852.81
2017,Austria,Education,351617.19
2017,Austria,Human health and social work activities,172665.36
2017,Austria,"Arts, entertainment and recreation",130172.32
2017,Austria,Other service activities,137510.0
2017,Austria,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
2017,Austria,Activities of extraterritorial organisations and bodies,0.0
2017,Poland,Total - all NACE activities,374632159.22
2017,Poland,"Agriculture, forestry and fishing",49872674.7
2017,Poland,Mining and quarrying,21572748.23
2017,Poland,Manufacturing,67566059.67
